Parcel_ID,O_zone,D_zone,DepotNumber,CEP,Network,Type
109828,2668,2689,1.0,PostNL,conventional,tour-based
109831,2668,2689,1.0,PostNL,conventional,tour-based
109834,4604,2689,14.0,DPD,conventional,tour-based
109855,2668,2690,1.0,PostNL,conventional,tour-based
109869,2668,2690,1.0,PostNL,conventional,tour-based
109891,2668,2691,1.0,PostNL,conventional,tour-based
109895,2662,2692,10.0,DHL,conventional,tour-based
109919,2668,2692,1.0,PostNL,conventional,tour-based
109930,2662,2693,10.0,DHL,conventional,tour-based
109932,2662,2693,10.0,DHL,conventional,tour-based
109950,2668,2693,1.0,PostNL,conventional,tour-based
109981,2668,2702,1.0,PostNL,conventional,tour-based
109983,2662,2703,10.0,DHL,conventional,tour-based
109988,2668,2703,1.0,PostNL,conventional,tour-based
109991,2662,2704,10.0,DHL,conventional,tour-based
109992,5514,2704,5.0,GLS,conventional,tour-based
110000,2662,2709,10.0,DHL,conventional,tour-based
110002,2668,2709,1.0,PostNL,conventional,tour-based
110035,2662,2711,10.0,DHL,conventional,tour-based
110039,5514,2711,5.0,GLS,conventional,tour-based
110054,2668,2711,1.0,PostNL,conventional,tour-based
110056,2668,2711,1.0,PostNL,conventional,tour-based
110060,5514,2711,5.0,GLS,conventional,tour-based
110062,2662,2712,10.0,DHL,conventional,tour-based
110070,5514,2712,5.0,GLS,conventional,tour-based
110076,2668,2712,1.0,PostNL,conventional,tour-based
110079,2668,2712,1.0,PostNL,conventional,tour-based
110088,2662,2713,10.0,DHL,conventional,tour-based
110090,5514,2713,5.0,GLS,conventional,tour-based
110106,2662,2714,10.0,DHL,conventional,tour-based
110113,2662,2714,10.0,DHL,conventional,tour-based
110125,2668,2714,1.0,PostNL,conventional,tour-based
110128,2668,2714,1.0,PostNL,conventional,tour-based
110161,2668,2715,1.0,PostNL,conventional,tour-based
110163,2668,2715,1.0,PostNL,conventional,tour-based
110167,2662,2716,10.0,DHL,conventional,tour-based
110174,2668,2716,1.0,PostNL,conventional,tour-based
110194,2668,2717,1.0,PostNL,conventional,tour-based
110217,2668,2718,1.0,PostNL,conventional,tour-based
110235,2668,2719,1.0,PostNL,conventional,tour-based
110236,2668,2719,1.0,PostNL,conventional,tour-based
110242,2668,2719,1.0,PostNL,conventional,tour-based
110250,2662,2720,10.0,DHL,conventional,tour-based
110256,5514,2720,5.0,GLS,conventional,tour-based
110269,2662,2721,10.0,DHL,conventional,tour-based
110275,2668,2721,1.0,PostNL,conventional,tour-based
110283,5514,2722,5.0,GLS,conventional,tour-based
110287,5514,2722,5.0,GLS,conventional,tour-based
110291,2668,2722,1.0,PostNL,conventional,tour-based
110298,2668,2722,1.0,PostNL,conventional,tour-based
110313,2668,2723,1.0,PostNL,conventional,tour-based
110317,2668,2723,1.0,PostNL,conventional,tour-based
110328,5514,2725,5.0,GLS,conventional,tour-based
110337,2668,2726,1.0,PostNL,conventional,tour-based
110341,2668,2726,1.0,PostNL,conventional,tour-based
110361,5514,2727,5.0,GLS,conventional,tour-based
110363,2662,2728,10.0,DHL,conventional,tour-based
110369,2668,2728,1.0,PostNL,conventional,tour-based
110376,5514,2728,5.0,GLS,conventional,tour-based
110411,2668,2731,1.0,PostNL,conventional,tour-based
110415,2662,2732,10.0,DHL,conventional,tour-based
110436,2668,2734,1.0,PostNL,conventional,tour-based
110438,2668,2734,1.0,PostNL,conventional,tour-based
110460,2668,2740,1.0,PostNL,conventional,tour-based
110469,2668,2742,1.0,PostNL,conventional,tour-based
110504,5514,2744,5.0,GLS,conventional,tour-based
110528,5501,2745,8.0,DHL,conventional,tour-based
110551,5501,2746,8.0,DHL,conventional,tour-based
110562,2668,2746,1.0,PostNL,conventional,tour-based
110565,2668,2746,1.0,PostNL,conventional,tour-based
110577,2668,2746,1.0,PostNL,conventional,tour-based
110584,5501,2747,8.0,DHL,conventional,tour-based
110585,5501,2747,8.0,DHL,conventional,tour-based
110597,2662,2748,10.0,DHL,conventional,tour-based
110637,2668,2749,1.0,PostNL,conventional,tour-based
110663,5501,2752,8.0,DHL,conventional,tour-based
110676,5514,2753,5.0,GLS,conventional,tour-based
110682,2668,2753,1.0,PostNL,conventional,tour-based
110693,5514,2754,5.0,GLS,conventional,tour-based
110698,2668,2754,1.0,PostNL,conventional,tour-based
110725,5514,2755,5.0,GLS,conventional,tour-based
110737,2668,2755,1.0,PostNL,conventional,tour-based
110752,5514,2755,5.0,GLS,conventional,tour-based
110763,5514,2756,5.0,GLS,conventional,tour-based
110797,5514,2758,5.0,GLS,conventional,tour-based
110808,2668,2758,1.0,PostNL,conventional,tour-based
110809,2668,2758,1.0,PostNL,conventional,tour-based
110815,2662,2759,10.0,DHL,conventional,tour-based
110822,2668,2759,1.0,PostNL,conventional,tour-based
110844,2668,2761,1.0,PostNL,conventional,tour-based
110858,2668,2762,1.0,PostNL,conventional,tour-based
110882,2668,2764,1.0,PostNL,conventional,tour-based
110893,2662,2765,10.0,DHL,conventional,tour-based
110906,2668,2765,1.0,PostNL,conventional,tour-based
110909,2668,2765,1.0,PostNL,conventional,tour-based
110930,2662,2767,10.0,DHL,conventional,tour-based
110999,2668,2769,1.0,PostNL,conventional,tour-based
111014,5514,2773,5.0,GLS,conventional,tour-based
111026,5514,2801,5.0,GLS,conventional,tour-based
111032,2668,2801,1.0,PostNL,conventional,tour-based
111037,2668,2801,1.0,PostNL,conventional,tour-based
111045,5514,2802,5.0,GLS,conventional,tour-based
111051,2668,2802,1.0,PostNL,conventional,tour-based
111053,2668,2802,1.0,PostNL,conventional,tour-based
103476,1008,2504,9.0,DHL,conventional,tour-based
103505,2668,2504,1.0,PostNL,conventional,tour-based
103517,2668,2504,1.0,PostNL,conventional,tour-based
103571,2668,2505,1.0,PostNL,conventional,tour-based
103588,4604,2505,14.0,DPD,conventional,tour-based
103599,1044,2506,7.0,DHL,conventional,tour-based
103600,1044,2506,7.0,DHL,conventional,tour-based
103623,2668,2506,1.0,PostNL,conventional,tour-based
103640,1008,2507,9.0,DHL,conventional,tour-based
103676,4604,2507,14.0,DPD,conventional,tour-based
103685,1008,2508,9.0,DHL,conventional,tour-based
103692,1008,2508,9.0,DHL,conventional,tour-based
103738,2668,2508,1.0,PostNL,conventional,tour-based
103763,4604,2508,14.0,DPD,conventional,tour-based
103779,4604,2510,14.0,DPD,conventional,tour-based
103781,1044,2511,7.0,DHL,conventional,tour-based
103819,2668,2512,1.0,PostNL,conventional,tour-based
103822,2668,2512,1.0,PostNL,conventional,tour-based
103838,4604,2512,14.0,DPD,conventional,tour-based
103861,1008,2513,9.0,DHL,conventional,tour-based
103874,4604,2513,14.0,DPD,conventional,tour-based
103895,2668,2513,1.0,PostNL,conventional,tour-based
103930,1044,2514,7.0,DHL,conventional,tour-based
103948,4604,2514,14.0,DPD,conventional,tour-based
103965,2668,2514,1.0,PostNL,conventional,tour-based
103969,2668,2514,1.0,PostNL,conventional,tour-based
103976,2668,2514,1.0,PostNL,conventional,tour-based
103993,4604,2514,14.0,DPD,conventional,tour-based
104001,1044,2515,7.0,DHL,conventional,tour-based
104024,4604,2515,14.0,DPD,conventional,tour-based
104026,4604,2515,14.0,DPD,conventional,tour-based
104048,2668,2515,1.0,PostNL,conventional,tour-based
104067,2668,2515,1.0,PostNL,conventional,tour-based
104074,2668,2515,1.0,PostNL,conventional,tour-based
104079,2668,2515,1.0,PostNL,conventional,tour-based
104098,1044,2516,7.0,DHL,conventional,tour-based
104102,4604,2516,14.0,DPD,conventional,tour-based
104116,2668,2516,1.0,PostNL,conventional,tour-based
104118,2668,2516,1.0,PostNL,conventional,tour-based
104124,2668,2516,1.0,PostNL,conventional,tour-based
104131,1044,2517,7.0,DHL,conventional,tour-based
104136,4604,2517,14.0,DPD,conventional,tour-based
104145,2668,2517,1.0,PostNL,conventional,tour-based
104172,4604,2518,14.0,DPD,conventional,tour-based
104180,2668,2518,1.0,PostNL,conventional,tour-based
104199,2668,2518,1.0,PostNL,conventional,tour-based
104200,2668,2518,1.0,PostNL,conventional,tour-based
104212,4604,2518,14.0,DPD,conventional,tour-based
104234,1044,2519,7.0,DHL,conventional,tour-based
104237,1044,2519,7.0,DHL,conventional,tour-based
104248,4604,2519,14.0,DPD,conventional,tour-based
104302,2668,2519,1.0,PostNL,conventional,tour-based
104319,4604,2519,14.0,DPD,conventional,tour-based
104320,4604,2519,14.0,DPD,conventional,tour-based
104329,4604,2520,14.0,DPD,conventional,tour-based
104335,4604,2520,14.0,DPD,conventional,tour-based
104354,4604,2521,14.0,DPD,conventional,tour-based
104358,4604,2521,14.0,DPD,conventional,tour-based
104363,4604,2521,14.0,DPD,conventional,tour-based
104379,2668,2521,1.0,PostNL,conventional,tour-based
104396,2668,2521,1.0,PostNL,conventional,tour-based
104407,4604,2521,14.0,DPD,conventional,tour-based
104428,1044,2522,7.0,DHL,conventional,tour-based
104440,4604,2522,14.0,DPD,conventional,tour-based
104469,2668,2522,1.0,PostNL,conventional,tour-based
104510,4604,2523,14.0,DPD,conventional,tour-based
104569,1044,2524,7.0,DHL,conventional,tour-based
104578,1044,2524,7.0,DHL,conventional,tour-based
104580,1044,2524,7.0,DHL,conventional,tour-based
104594,4604,2524,14.0,DPD,conventional,tour-based
104595,4604,2524,14.0,DPD,conventional,tour-based
104598,4604,2524,14.0,DPD,conventional,tour-based
104608,2668,2524,1.0,PostNL,conventional,tour-based
104610,2668,2524,1.0,PostNL,conventional,tour-based
104624,2668,2524,1.0,PostNL,conventional,tour-based
104628,2668,2524,1.0,PostNL,conventional,tour-based
104650,2668,2524,1.0,PostNL,conventional,tour-based
104661,2668,2524,1.0,PostNL,conventional,tour-based
104670,4604,2524,14.0,DPD,conventional,tour-based
104685,4604,2525,14.0,DPD,conventional,tour-based
104689,4604,2525,14.0,DPD,conventional,tour-based
104710,2668,2525,1.0,PostNL,conventional,tour-based
104724,1044,2526,7.0,DHL,conventional,tour-based
104729,1044,2526,7.0,DHL,conventional,tour-based
104733,4604,2526,14.0,DPD,conventional,tour-based
104736,4604,2526,14.0,DPD,conventional,tour-based
104748,2668,2526,1.0,PostNL,conventional,tour-based
104767,1044,2527,7.0,DHL,conventional,tour-based
104770,1044,2527,7.0,DHL,conventional,tour-based
104784,4604,2527,14.0,DPD,conventional,tour-based
104788,4604,2527,14.0,DPD,conventional,tour-based
104790,4604,2527,14.0,DPD,conventional,tour-based
104796,2668,2527,1.0,PostNL,conventional,tour-based
104797,2668,2527,1.0,PostNL,conventional,tour-based
104805,2668,2527,1.0,PostNL,conventional,tour-based
104822,2668,2527,1.0,PostNL,conventional,tour-based
104846,1044,2528,7.0,DHL,conventional,tour-based
104857,1044,2528,7.0,DHL,conventional,tour-based
104881,4604,2528,14.0,DPD,conventional,tour-based
104891,2668,2528,1.0,PostNL,conventional,tour-based
104914,2668,2528,1.0,PostNL,conventional,tour-based
104930,2668,2528,1.0,PostNL,conventional,tour-based
104944,2668,2528,1.0,PostNL,conventional,tour-based
104949,2668,2528,1.0,PostNL,conventional,tour-based
104956,2668,2528,1.0,PostNL,conventional,tour-based
104964,4604,2528,14.0,DPD,conventional,tour-based
104977,1044,2529,7.0,DHL,conventional,tour-based
104984,1044,2529,7.0,DHL,conventional,tour-based
104989,1044,2529,7.0,DHL,conventional,tour-based
104992,4604,2529,14.0,DPD,conventional,tour-based
105002,4604,2529,14.0,DPD,conventional,tour-based
105007,2668,2529,1.0,PostNL,conventional,tour-based
105021,2668,2529,1.0,PostNL,conventional,tour-based
105044,4604,2530,14.0,DPD,conventional,tour-based
105048,2668,2530,1.0,PostNL,conventional,tour-based
105056,1044,2533,7.0,DHL,conventional,tour-based
105071,1044,2533,7.0,DHL,conventional,tour-based
105088,2668,2533,1.0,PostNL,conventional,tour-based
105089,2668,2533,1.0,PostNL,conventional,tour-based
105090,2668,2533,1.0,PostNL,conventional,tour-based
105101,2668,2533,1.0,PostNL,conventional,tour-based
105124,2668,2533,1.0,PostNL,conventional,tour-based
105131,4604,2533,14.0,DPD,conventional,tour-based
105134,4604,2533,14.0,DPD,conventional,tour-based
105141,1044,2534,7.0,DHL,conventional,tour-based
105158,4604,2534,14.0,DPD,conventional,tour-based
105183,2668,2534,1.0,PostNL,conventional,tour-based
105184,2668,2534,1.0,PostNL,conventional,tour-based
105188,2668,2534,1.0,PostNL,conventional,tour-based
105206,1044,2535,7.0,DHL,conventional,tour-based
105218,1044,2535,7.0,DHL,conventional,tour-based
105222,1044,2535,7.0,DHL,conventional,tour-based
105239,4604,2535,14.0,DPD,conventional,tour-based
105260,2668,2535,1.0,PostNL,conventional,tour-based
105265,2668,2535,1.0,PostNL,conventional,tour-based
105278,2668,2535,1.0,PostNL,conventional,tour-based
105307,1044,2536,7.0,DHL,conventional,tour-based
105309,1044,2536,7.0,DHL,conventional,tour-based
105315,4604,2536,14.0,DPD,conventional,tour-based
105323,2668,2536,1.0,PostNL,conventional,tour-based
105326,2668,2536,1.0,PostNL,conventional,tour-based
105330,2668,2536,1.0,PostNL,conventional,tour-based
105335,2668,2536,1.0,PostNL,conventional,tour-based
105357,4604,2537,14.0,DPD,conventional,tour-based
105367,2668,2537,1.0,PostNL,conventional,tour-based
105375,2668,2537,1.0,PostNL,conventional,tour-based
105389,1044,2538,7.0,DHL,conventional,tour-based
105416,2668,2538,1.0,PostNL,conventional,tour-based
105428,2668,2538,1.0,PostNL,conventional,tour-based
105430,2668,2538,1.0,PostNL,conventional,tour-based
105431,2668,2538,1.0,PostNL,conventional,tour-based
105437,2668,2538,1.0,PostNL,conventional,tour-based
105439,2668,2538,1.0,PostNL,conventional,tour-based
105446,2668,2538,1.0,PostNL,conventional,tour-based
105454,4604,2538,14.0,DPD,conventional,tour-based
105470,4604,2539,14.0,DPD,conventional,tour-based
105482,2668,2539,1.0,PostNL,conventional,tour-based
105488,2668,2539,1.0,PostNL,conventional,tour-based
105509,1044,2540,7.0,DHL,conventional,tour-based
105512,1044,2540,7.0,DHL,conventional,tour-based
105520,4604,2540,14.0,DPD,conventional,tour-based
105522,4604,2540,14.0,DPD,conventional,tour-based
105529,4604,2540,14.0,DPD,conventional,tour-based
105531,4604,2540,14.0,DPD,conventional,tour-based
105539,2668,2540,1.0,PostNL,conventional,tour-based
105542,2668,2540,1.0,PostNL,conventional,tour-based
105562,2668,2540,1.0,PostNL,conventional,tour-based
105571,2668,2540,1.0,PostNL,conventional,tour-based
105581,4604,2540,14.0,DPD,conventional,tour-based
105588,4604,2540,14.0,DPD,conventional,tour-based
105596,1044,2549,7.0,DHL,conventional,tour-based
105609,2668,2549,1.0,PostNL,conventional,tour-based
105632,2668,2550,1.0,PostNL,conventional,tour-based
105639,2668,2551,1.0,PostNL,conventional,tour-based
105641,2668,2551,1.0,PostNL,conventional,tour-based
105657,1044,2552,7.0,DHL,conventional,tour-based
105675,4604,2552,14.0,DPD,conventional,tour-based
105711,2668,2552,1.0,PostNL,conventional,tour-based
105735,4604,2553,14.0,DPD,conventional,tour-based
105759,4604,2554,14.0,DPD,conventional,tour-based
105769,2668,2554,1.0,PostNL,conventional,tour-based
105824,2668,2560,1.0,PostNL,conventional,tour-based
105825,2668,2560,1.0,PostNL,conventional,tour-based
105856,2668,2561,1.0,PostNL,conventional,tour-based
105859,2668,2561,1.0,PostNL,conventional,tour-based
105891,2668,2569,1.0,PostNL,conventional,tour-based
105895,2662,2570,10.0,DHL,conventional,tour-based
105897,2662,2570,10.0,DHL,conventional,tour-based
105917,1044,2571,7.0,DHL,conventional,tour-based
105918,4604,2571,14.0,DPD,conventional,tour-based
105919,4604,2571,14.0,DPD,conventional,tour-based
105925,2668,2571,1.0,PostNL,conventional,tour-based
105931,2668,2571,1.0,PostNL,conventional,tour-based
105966,2662,2575,10.0,DHL,conventional,tour-based
106096,4604,2580,14.0,DPD,conventional,tour-based
106119,2668,2582,1.0,PostNL,conventional,tour-based
106150,2662,2583,10.0,DHL,conventional,tour-based
106151,2662,2583,10.0,DHL,conventional,tour-based
106153,2662,2583,10.0,DHL,conventional,tour-based
106157,4604,2583,14.0,DPD,conventional,tour-based
106160,4604,2583,14.0,DPD,conventional,tour-based
106181,2668,2583,1.0,PostNL,conventional,tour-based
106199,2662,2584,10.0,DHL,conventional,tour-based
106203,2662,2584,10.0,DHL,conventional,tour-based
106222,2662,2584,10.0,DHL,conventional,tour-based
106236,4604,2584,14.0,DPD,conventional,tour-based
106247,2668,2584,1.0,PostNL,conventional,tour-based
106248,2668,2584,1.0,PostNL,conventional,tour-based
106279,2668,2584,1.0,PostNL,conventional,tour-based
106288,2668,2584,1.0,PostNL,conventional,tour-based
106294,2668,2584,1.0,PostNL,conventional,tour-based
106299,2668,2584,1.0,PostNL,conventional,tour-based
106323,4604,2585,14.0,DPD,conventional,tour-based
106339,2668,2585,1.0,PostNL,conventional,tour-based
106382,2668,2586,1.0,PostNL,conventional,tour-based
106387,2668,2586,1.0,PostNL,conventional,tour-based
106393,2668,2586,1.0,PostNL,conventional,tour-based
106406,2662,2587,10.0,DHL,conventional,tour-based
106429,2668,2587,1.0,PostNL,conventional,tour-based
106473,4604,2587,14.0,DPD,conventional,tour-based
106478,2662,2588,10.0,DHL,conventional,tour-based
106482,2662,2588,10.0,DHL,conventional,tour-based
106487,4604,2588,14.0,DPD,conventional,tour-based
106522,2662,2589,10.0,DHL,conventional,tour-based
106523,2662,2589,10.0,DHL,conventional,tour-based
106527,2662,2589,10.0,DHL,conventional,tour-based
106530,2662,2589,10.0,DHL,conventional,tour-based
106531,2662,2589,10.0,DHL,conventional,tour-based
106536,2662,2589,10.0,DHL,conventional,tour-based
106541,2662,2589,10.0,DHL,conventional,tour-based
106580,2668,2589,1.0,PostNL,conventional,tour-based
106608,2668,2589,1.0,PostNL,conventional,tour-based
106632,2668,2589,1.0,PostNL,conventional,tour-based
106637,2668,2589,1.0,PostNL,conventional,tour-based
106654,2668,2589,1.0,PostNL,conventional,tour-based
106684,2662,2590,10.0,DHL,conventional,tour-based
106690,2662,2590,10.0,DHL,conventional,tour-based
106712,4604,2590,14.0,DPD,conventional,tour-based
106727,2668,2590,1.0,PostNL,conventional,tour-based
106732,2668,2590,1.0,PostNL,conventional,tour-based
106739,2668,2590,1.0,PostNL,conventional,tour-based
106747,2668,2590,1.0,PostNL,conventional,tour-based
106749,2668,2590,1.0,PostNL,conventional,tour-based
106798,2662,2591,10.0,DHL,conventional,tour-based
106813,4604,2591,14.0,DPD,conventional,tour-based
106816,4604,2591,14.0,DPD,conventional,tour-based
106845,2668,2591,1.0,PostNL,conventional,tour-based
106866,2668,2591,1.0,PostNL,conventional,tour-based
106870,2668,2591,1.0,PostNL,conventional,tour-based
106897,2668,2591,1.0,PostNL,conventional,tour-based
106919,2662,2592,10.0,DHL,conventional,tour-based
106925,2662,2592,10.0,DHL,conventional,tour-based
106933,2662,2592,10.0,DHL,conventional,tour-based
106953,4604,2592,14.0,DPD,conventional,tour-based
106954,4604,2592,14.0,DPD,conventional,tour-based
106964,4604,2592,14.0,DPD,conventional,tour-based
107004,2668,2592,1.0,PostNL,conventional,tour-based
107012,2668,2592,1.0,PostNL,conventional,tour-based
107015,2668,2592,1.0,PostNL,conventional,tour-based
107029,2668,2592,1.0,PostNL,conventional,tour-based
107031,2668,2592,1.0,PostNL,conventional,tour-based
107044,2668,2592,1.0,PostNL,conventional,tour-based
107064,2662,2593,10.0,DHL,conventional,tour-based
107070,2662,2593,10.0,DHL,conventional,tour-based
107083,2668,2593,1.0,PostNL,conventional,tour-based
107103,2668,2593,1.0,PostNL,conventional,tour-based
107107,4604,2593,14.0,DPD,conventional,tour-based
107114,2662,2594,10.0,DHL,conventional,tour-based
107124,4604,2594,14.0,DPD,conventional,tour-based
107125,4604,2594,14.0,DPD,conventional,tour-based
107197,2668,2595,1.0,PostNL,conventional,tour-based
107205,2668,2595,1.0,PostNL,conventional,tour-based
107210,4604,2595,14.0,DPD,conventional,tour-based
107214,2662,2596,10.0,DHL,conventional,tour-based
107217,2662,2596,10.0,DHL,conventional,tour-based
107227,2662,2596,10.0,DHL,conventional,tour-based
107245,4604,2596,14.0,DPD,conventional,tour-based
107250,2668,2596,1.0,PostNL,conventional,tour-based
107260,2668,2596,1.0,PostNL,conventional,tour-based
107265,2668,2596,1.0,PostNL,conventional,tour-based
107277,2668,2596,1.0,PostNL,conventional,tour-based
107334,2668,2597,1.0,PostNL,conventional,tour-based
107338,2668,2597,1.0,PostNL,conventional,tour-based
107345,2668,2597,1.0,PostNL,conventional,tour-based
107388,4604,2598,14.0,DPD,conventional,tour-based
107395,2668,2598,1.0,PostNL,conventional,tour-based
107406,2668,2598,1.0,PostNL,conventional,tour-based
107413,2662,2599,10.0,DHL,conventional,tour-based
107416,2662,2599,10.0,DHL,conventional,tour-based
107448,4604,2599,14.0,DPD,conventional,tour-based
107467,4604,2599,14.0,DPD,conventional,tour-based
107483,2668,2599,1.0,PostNL,conventional,tour-based
107491,2668,2599,1.0,PostNL,conventional,tour-based
107529,2668,2599,1.0,PostNL,conventional,tour-based
107531,2668,2599,1.0,PostNL,conventional,tour-based
107543,2668,2599,1.0,PostNL,conventional,tour-based
107555,4604,2599,14.0,DPD,conventional,tour-based
107560,4604,2599,14.0,DPD,conventional,tour-based
107564,4604,2599,14.0,DPD,conventional,tour-based
107568,2662,2600,10.0,DHL,conventional,tour-based
107580,2662,2600,10.0,DHL,conventional,tour-based
107581,2662,2600,10.0,DHL,conventional,tour-based
107614,2668,2600,1.0,PostNL,conventional,tour-based
107632,4604,2600,14.0,DPD,conventional,tour-based
107637,1044,2601,7.0,DHL,conventional,tour-based
107639,1044,2601,7.0,DHL,conventional,tour-based
107684,4604,2601,14.0,DPD,conventional,tour-based
107708,4604,2602,14.0,DPD,conventional,tour-based
107717,4604,2602,14.0,DPD,conventional,tour-based
107729,2668,2602,1.0,PostNL,conventional,tour-based
107754,2668,2602,1.0,PostNL,conventional,tour-based
107759,2668,2602,1.0,PostNL,conventional,tour-based
107776,4604,2602,14.0,DPD,conventional,tour-based
107818,2668,2603,1.0,PostNL,conventional,tour-based
107822,2668,2603,1.0,PostNL,conventional,tour-based
107851,1044,2605,7.0,DHL,conventional,tour-based
107852,1044,2605,7.0,DHL,conventional,tour-based
107854,1044,2605,7.0,DHL,conventional,tour-based
107858,1044,2605,7.0,DHL,conventional,tour-based
107896,2668,2605,1.0,PostNL,conventional,tour-based
107911,2668,2605,1.0,PostNL,conventional,tour-based
107919,4604,2605,14.0,DPD,conventional,tour-based
107921,4604,2605,14.0,DPD,conventional,tour-based
107923,4604,2605,14.0,DPD,conventional,tour-based
107931,1044,2606,7.0,DHL,conventional,tour-based
107934,4604,2606,14.0,DPD,conventional,tour-based
107939,4604,2606,14.0,DPD,conventional,tour-based
107953,2668,2606,1.0,PostNL,conventional,tour-based
107971,2668,2607,1.0,PostNL,conventional,tour-based
107976,2662,2608,10.0,DHL,conventional,tour-based
107988,4604,2608,14.0,DPD,conventional,tour-based
107994,4604,2608,14.0,DPD,conventional,tour-based
108001,2668,2608,1.0,PostNL,conventional,tour-based
108037,2662,2609,10.0,DHL,conventional,tour-based
108048,4604,2609,14.0,DPD,conventional,tour-based
108061,2668,2609,1.0,PostNL,conventional,tour-based
108093,2668,2609,1.0,PostNL,conventional,tour-based
108094,2668,2609,1.0,PostNL,conventional,tour-based
108114,2662,2610,10.0,DHL,conventional,tour-based
108171,2668,2610,1.0,PostNL,conventional,tour-based
108176,2668,2610,1.0,PostNL,conventional,tour-based
108177,2668,2610,1.0,PostNL,conventional,tour-based
108187,2668,2610,1.0,PostNL,conventional,tour-based
108200,2668,2610,1.0,PostNL,conventional,tour-based
108202,2668,2610,1.0,PostNL,conventional,tour-based
108211,2668,2610,1.0,PostNL,conventional,tour-based
108239,4604,2611,14.0,DPD,conventional,tour-based
108242,2668,2611,1.0,PostNL,conventional,tour-based
108283,2668,2612,1.0,PostNL,conventional,tour-based
108287,4604,2612,14.0,DPD,conventional,tour-based
108291,2662,2613,10.0,DHL,conventional,tour-based
108296,2662,2613,10.0,DHL,conventional,tour-based
108318,2668,2613,1.0,PostNL,conventional,tour-based
108330,2668,2613,1.0,PostNL,conventional,tour-based
108334,2668,2613,1.0,PostNL,conventional,tour-based
108339,2668,2613,1.0,PostNL,conventional,tour-based
108347,2668,2613,1.0,PostNL,conventional,tour-based
108359,2662,2614,10.0,DHL,conventional,tour-based
108363,2662,2614,10.0,DHL,conventional,tour-based
108373,4604,2614,14.0,DPD,conventional,tour-based
108375,2668,2614,1.0,PostNL,conventional,tour-based
108386,2668,2614,1.0,PostNL,conventional,tour-based
108388,2668,2614,1.0,PostNL,conventional,tour-based
108391,2668,2614,1.0,PostNL,conventional,tour-based
108396,2668,2614,1.0,PostNL,conventional,tour-based
108407,2662,2615,10.0,DHL,conventional,tour-based
108457,2668,2615,1.0,PostNL,conventional,tour-based
108458,2668,2615,1.0,PostNL,conventional,tour-based
108463,2668,2615,1.0,PostNL,conventional,tour-based
108471,2668,2615,1.0,PostNL,conventional,tour-based
108475,2668,2615,1.0,PostNL,conventional,tour-based
108476,2668,2615,1.0,PostNL,conventional,tour-based
108512,4604,2615,14.0,DPD,conventional,tour-based
108521,2662,2616,10.0,DHL,conventional,tour-based
108529,2662,2616,10.0,DHL,conventional,tour-based
108534,4604,2616,14.0,DPD,conventional,tour-based
108537,4604,2616,14.0,DPD,conventional,tour-based
108545,2668,2616,1.0,PostNL,conventional,tour-based
108575,1044,2618,7.0,DHL,conventional,tour-based
108594,2668,2618,1.0,PostNL,conventional,tour-based
108597,2668,2618,1.0,PostNL,conventional,tour-based
108605,2668,2618,1.0,PostNL,conventional,tour-based
108614,2668,2618,1.0,PostNL,conventional,tour-based
108618,4604,2618,14.0,DPD,conventional,tour-based
108620,1044,2619,7.0,DHL,conventional,tour-based
108643,4604,2619,14.0,DPD,conventional,tour-based
108660,2668,2619,1.0,PostNL,conventional,tour-based
108662,2668,2619,1.0,PostNL,conventional,tour-based
108666,2668,2619,1.0,PostNL,conventional,tour-based
108702,4604,2619,14.0,DPD,conventional,tour-based
108709,1044,2620,7.0,DHL,conventional,tour-based
108710,1044,2620,7.0,DHL,conventional,tour-based
108712,1044,2620,7.0,DHL,conventional,tour-based
108720,1044,2620,7.0,DHL,conventional,tour-based
108748,2668,2620,1.0,PostNL,conventional,tour-based
108756,2668,2620,1.0,PostNL,conventional,tour-based
108781,1044,2621,7.0,DHL,conventional,tour-based
108795,4604,2621,14.0,DPD,conventional,tour-based
108798,4604,2621,14.0,DPD,conventional,tour-based
108810,2668,2621,1.0,PostNL,conventional,tour-based
108814,2668,2621,1.0,PostNL,conventional,tour-based
108817,2668,2621,1.0,PostNL,conventional,tour-based
108825,4604,2621,14.0,DPD,conventional,tour-based
108831,1044,2622,7.0,DHL,conventional,tour-based
108842,1044,2622,7.0,DHL,conventional,tour-based
108844,1044,2622,7.0,DHL,conventional,tour-based
108849,4604,2622,14.0,DPD,conventional,tour-based
108855,4604,2622,14.0,DPD,conventional,tour-based
108865,2668,2622,1.0,PostNL,conventional,tour-based
108891,2668,2622,1.0,PostNL,conventional,tour-based
108898,2668,2622,1.0,PostNL,conventional,tour-based
108913,4604,2622,14.0,DPD,conventional,tour-based
108929,1044,2623,7.0,DHL,conventional,tour-based
108937,1044,2623,7.0,DHL,conventional,tour-based
108941,1044,2623,7.0,DHL,conventional,tour-based
108945,4604,2623,14.0,DPD,conventional,tour-based
108951,4604,2623,14.0,DPD,conventional,tour-based
108966,4604,2623,14.0,DPD,conventional,tour-based
108975,2668,2623,1.0,PostNL,conventional,tour-based
108981,2668,2623,1.0,PostNL,conventional,tour-based
108987,2668,2623,1.0,PostNL,conventional,tour-based
109043,4604,2623,14.0,DPD,conventional,tour-based
109049,4604,2623,14.0,DPD,conventional,tour-based
