Parcel_ID,O_zone,D_zone,DepotNumber,CEP,Network,Type
20489,468,2668,1.0,PostNL,conventional,tour-based
20490,739,2668,1.0,PostNL,conventional,tour-based
20505,610,4604,14.0,DPD,conventional,tour-based
20524,409,2662,10.0,DHL,conventional,tour-based
20541,583,4604,14.0,DPD,conventional,tour-based
20571,721,2668,1.0,PostNL,conventional,tour-based
20586,566,2668,1.0,PostNL,conventional,tour-based
20588,324,2668,1.0,PostNL,conventional,tour-based
20595,794,2668,1.0,PostNL,conventional,tour-based
20608,40,1008,9.0,DHL,conventional,tour-based
20610,466,2662,10.0,DHL,conventional,tour-based
20616,883,1008,9.0,DHL,conventional,tour-based
20651,324,2668,1.0,PostNL,conventional,tour-based
20704,61,4604,14.0,DPD,conventional,tour-based
20707,523,4604,14.0,DPD,conventional,tour-based
20752,684,4604,14.0,DPD,conventional,tour-based
20759,200,1008,9.0,DHL,conventional,tour-based
20771,441,2668,1.0,PostNL,conventional,tour-based
20796,441,2662,10.0,DHL,conventional,tour-based
20800,850,1008,9.0,DHL,conventional,tour-based
20832,897,2668,1.0,PostNL,conventional,tour-based
20882,904,2668,1.0,PostNL,conventional,tour-based
20889,424,2668,1.0,PostNL,conventional,tour-based
20915,897,1044,7.0,DHL,conventional,tour-based
20929,1029,4604,14.0,DPD,conventional,tour-based
20947,163,2668,1.0,PostNL,conventional,tour-based
20955,880,2668,1.0,PostNL,conventional,tour-based
20962,381,2668,1.0,PostNL,conventional,tour-based
20977,447,2668,1.0,PostNL,conventional,tour-based
20990,148,2668,1.0,PostNL,conventional,tour-based
20997,813,5514,5.0,GLS,conventional,tour-based
21000,651,4604,14.0,DPD,conventional,tour-based
21007,89,1008,9.0,DHL,conventional,tour-based
21011,89,1008,9.0,DHL,conventional,tour-based
21077,832,4604,14.0,DPD,conventional,tour-based
21098,513,2668,1.0,PostNL,conventional,tour-based
21110,846,2668,1.0,PostNL,conventional,tour-based
21112,790,2668,1.0,PostNL,conventional,tour-based
21118,309,1044,7.0,DHL,conventional,tour-based
21124,448,5514,5.0,GLS,conventional,tour-based
21138,267,2668,1.0,PostNL,conventional,tour-based
21141,119,2668,1.0,PostNL,conventional,tour-based
21253,213,4604,14.0,DPD,conventional,tour-based
21259,195,2668,1.0,PostNL,conventional,tour-based
21280,82,2668,1.0,PostNL,conventional,tour-based
21295,431,5514,5.0,GLS,conventional,tour-based
21368,69,2668,1.0,PostNL,conventional,tour-based
21373,288,2668,1.0,PostNL,conventional,tour-based
21382,274,1044,7.0,DHL,conventional,tour-based
21391,990,2668,1.0,PostNL,conventional,tour-based
21409,377,2668,1.0,PostNL,conventional,tour-based
21419,466,2662,10.0,DHL,conventional,tour-based
21421,862,1008,9.0,DHL,conventional,tour-based
21461,210,4604,14.0,DPD,conventional,tour-based
21479,546,2668,1.0,PostNL,conventional,tour-based
21485,289,2668,1.0,PostNL,conventional,tour-based
21493,247,1008,9.0,DHL,conventional,tour-based
21505,154,2668,1.0,PostNL,conventional,tour-based
21509,356,2668,1.0,PostNL,conventional,tour-based
21517,446,2662,10.0,DHL,conventional,tour-based
21525,644,4604,14.0,DPD,conventional,tour-based
21539,156,4604,14.0,DPD,conventional,tour-based
21560,333,2668,1.0,PostNL,conventional,tour-based
21563,688,4604,14.0,DPD,conventional,tour-based
21627,194,1008,9.0,DHL,conventional,tour-based
21660,787,1044,7.0,DHL,conventional,tour-based
21717,264,2668,1.0,PostNL,conventional,tour-based
21729,728,2662,10.0,DHL,conventional,tour-based
21738,295,2668,1.0,PostNL,conventional,tour-based
21740,682,2668,1.0,PostNL,conventional,tour-based
21745,550,2668,1.0,PostNL,conventional,tour-based
21749,326,2668,1.0,PostNL,conventional,tour-based
21798,950,4604,14.0,DPD,conventional,tour-based
21810,98,4604,14.0,DPD,conventional,tour-based
21814,695,1044,7.0,DHL,conventional,tour-based
21820,519,1044,7.0,DHL,conventional,tour-based
21840,466,4604,14.0,DPD,conventional,tour-based
21861,310,2668,1.0,PostNL,conventional,tour-based
21862,459,2668,1.0,PostNL,conventional,tour-based
21903,325,1044,7.0,DHL,conventional,tour-based
21969,749,2668,1.0,PostNL,conventional,tour-based
21970,787,2668,1.0,PostNL,conventional,tour-based
22014,866,4604,14.0,DPD,conventional,tour-based
22019,198,4604,14.0,DPD,conventional,tour-based
22022,1053,2668,1.0,PostNL,conventional,tour-based
22032,1034,2668,1.0,PostNL,conventional,tour-based
22070,117,1008,9.0,DHL,conventional,tour-based
22097,554,2668,1.0,PostNL,conventional,tour-based
22105,99,2668,1.0,PostNL,conventional,tour-based
22120,693,4604,14.0,DPD,conventional,tour-based
22146,117,1008,9.0,DHL,conventional,tour-based
22150,522,1044,7.0,DHL,conventional,tour-based
22172,156,2668,1.0,PostNL,conventional,tour-based
22179,898,2668,1.0,PostNL,conventional,tour-based
22248,930,4604,14.0,DPD,conventional,tour-based
22266,669,1044,7.0,DHL,conventional,tour-based
22282,113,4604,14.0,DPD,conventional,tour-based
22374,613,4604,14.0,DPD,conventional,tour-based
22395,495,2668,1.0,PostNL,conventional,tour-based
22548,18,2668,1.0,PostNL,conventional,tour-based
22551,878,2668,1.0,PostNL,conventional,tour-based
22596,558,2668,1.0,PostNL,conventional,tour-based
22611,12,1008,9.0,DHL,conventional,tour-based
22652,805,2668,1.0,PostNL,conventional,tour-based
22676,629,4604,14.0,DPD,conventional,tour-based
22677,473,1044,7.0,DHL,conventional,tour-based
22683,367,2662,10.0,DHL,conventional,tour-based
22707,866,4604,14.0,DPD,conventional,tour-based
22755,376,5514,5.0,GLS,conventional,tour-based
22758,779,4604,14.0,DPD,conventional,tour-based
22791,576,2668,1.0,PostNL,conventional,tour-based
22841,1021,1044,7.0,DHL,conventional,tour-based
22851,284,2668,1.0,PostNL,conventional,tour-based
22863,302,1044,7.0,DHL,conventional,tour-based
22887,323,2668,1.0,PostNL,conventional,tour-based
22978,921,4604,14.0,DPD,conventional,tour-based
22993,535,2668,1.0,PostNL,conventional,tour-based
23011,674,2668,1.0,PostNL,conventional,tour-based
23014,143,2668,1.0,PostNL,conventional,tour-based
23016,4,2668,1.0,PostNL,conventional,tour-based
23026,490,2668,1.0,PostNL,conventional,tour-based
23059,259,1044,7.0,DHL,conventional,tour-based
23066,569,1044,7.0,DHL,conventional,tour-based
23096,801,5514,5.0,GLS,conventional,tour-based
23102,961,4604,14.0,DPD,conventional,tour-based
23103,504,4604,14.0,DPD,conventional,tour-based
23133,194,2668,1.0,PostNL,conventional,tour-based
23162,89,2668,1.0,PostNL,conventional,tour-based
23171,274,2668,1.0,PostNL,conventional,tour-based
23187,328,4604,14.0,DPD,conventional,tour-based
23271,384,2662,10.0,DHL,conventional,tour-based
23335,1063,2668,1.0,PostNL,conventional,tour-based
23337,943,2668,1.0,PostNL,conventional,tour-based
23414,488,1044,7.0,DHL,conventional,tour-based
23416,863,1008,9.0,DHL,conventional,tour-based
23479,540,2668,1.0,PostNL,conventional,tour-based
23516,662,4604,14.0,DPD,conventional,tour-based
23553,944,2668,1.0,PostNL,conventional,tour-based
23580,779,2668,1.0,PostNL,conventional,tour-based
23606,436,2662,10.0,DHL,conventional,tour-based
23621,913,4604,14.0,DPD,conventional,tour-based
23648,117,2668,1.0,PostNL,conventional,tour-based
23677,503,1044,7.0,DHL,conventional,tour-based
23693,155,4604,14.0,DPD,conventional,tour-based
23733,865,1008,9.0,DHL,conventional,tour-based
23741,769,2662,10.0,DHL,conventional,tour-based
23756,301,4604,14.0,DPD,conventional,tour-based
23782,424,2668,1.0,PostNL,conventional,tour-based
23787,788,2668,1.0,PostNL,conventional,tour-based
23805,616,2668,1.0,PostNL,conventional,tour-based
23809,414,2668,1.0,PostNL,conventional,tour-based
23894,513,2668,1.0,PostNL,conventional,tour-based
23981,298,4604,14.0,DPD,conventional,tour-based
23994,166,2668,1.0,PostNL,conventional,tour-based
23995,153,2668,1.0,PostNL,conventional,tour-based
23998,208,2668,1.0,PostNL,conventional,tour-based
24022,510,2668,1.0,PostNL,conventional,tour-based
24031,791,2668,1.0,PostNL,conventional,tour-based
24037,824,2668,1.0,PostNL,conventional,tour-based
24039,44,4604,14.0,DPD,conventional,tour-based
24047,252,4604,14.0,DPD,conventional,tour-based
24067,906,2668,1.0,PostNL,conventional,tour-based
24117,671,1044,7.0,DHL,conventional,tour-based
24140,580,4604,14.0,DPD,conventional,tour-based
24156,631,2668,1.0,PostNL,conventional,tour-based
24184,163,2668,1.0,PostNL,conventional,tour-based
24194,527,2668,1.0,PostNL,conventional,tour-based
24220,539,4604,14.0,DPD,conventional,tour-based
24226,752,2662,10.0,DHL,conventional,tour-based
24236,596,1044,7.0,DHL,conventional,tour-based
24253,208,4604,14.0,DPD,conventional,tour-based
24289,864,2668,1.0,PostNL,conventional,tour-based
24345,609,4604,14.0,DPD,conventional,tour-based
24375,846,2668,1.0,PostNL,conventional,tour-based
24401,589,2668,1.0,PostNL,conventional,tour-based
24410,653,2668,1.0,PostNL,conventional,tour-based
24435,1064,1044,7.0,DHL,conventional,tour-based
24507,915,1008,9.0,DHL,conventional,tour-based
24519,318,4604,14.0,DPD,conventional,tour-based
24531,458,2668,1.0,PostNL,conventional,tour-based
24554,567,1044,7.0,DHL,conventional,tour-based
24609,287,1044,7.0,DHL,conventional,tour-based
24626,797,2668,1.0,PostNL,conventional,tour-based
24631,392,2668,1.0,PostNL,conventional,tour-based
24691,921,4604,14.0,DPD,conventional,tour-based
24710,786,2668,1.0,PostNL,conventional,tour-based
24712,845,2668,1.0,PostNL,conventional,tour-based
24727,808,2668,1.0,PostNL,conventional,tour-based
24743,133,2668,1.0,PostNL,conventional,tour-based
24759,4,2668,1.0,PostNL,conventional,tour-based
24810,49,1008,9.0,DHL,conventional,tour-based
24821,286,4604,14.0,DPD,conventional,tour-based
24824,888,4604,14.0,DPD,conventional,tour-based
24842,272,2668,1.0,PostNL,conventional,tour-based
24866,359,2668,1.0,PostNL,conventional,tour-based
24882,626,4604,14.0,DPD,conventional,tour-based
24888,999,4604,14.0,DPD,conventional,tour-based
24898,684,4604,14.0,DPD,conventional,tour-based
24910,155,2668,1.0,PostNL,conventional,tour-based
24920,549,1044,7.0,DHL,conventional,tour-based
24938,46,4604,14.0,DPD,conventional,tour-based
24947,687,2668,1.0,PostNL,conventional,tour-based
24958,1068,2668,1.0,PostNL,conventional,tour-based
24966,76,2668,1.0,PostNL,conventional,tour-based
25011,323,4604,14.0,DPD,conventional,tour-based
25033,580,2668,1.0,PostNL,conventional,tour-based
25044,10,2668,1.0,PostNL,conventional,tour-based
25073,1051,2668,1.0,PostNL,conventional,tour-based
25091,604,2668,1.0,PostNL,conventional,tour-based
25118,288,1044,7.0,DHL,conventional,tour-based
25172,272,2668,1.0,PostNL,conventional,tour-based
25211,631,1044,7.0,DHL,conventional,tour-based
25224,618,4604,14.0,DPD,conventional,tour-based
25234,339,2668,1.0,PostNL,conventional,tour-based
25264,616,1008,9.0,DHL,conventional,tour-based
25288,890,2668,1.0,PostNL,conventional,tour-based
25313,776,2668,1.0,PostNL,conventional,tour-based
25358,53,2668,1.0,PostNL,conventional,tour-based
25372,713,2668,1.0,PostNL,conventional,tour-based
25389,88,1008,9.0,DHL,conventional,tour-based
25412,473,4604,14.0,DPD,conventional,tour-based
25427,143,2668,1.0,PostNL,conventional,tour-based
25467,321,1044,7.0,DHL,conventional,tour-based
25475,91,1008,9.0,DHL,conventional,tour-based
25486,468,4604,14.0,DPD,conventional,tour-based
25497,450,5514,5.0,GLS,conventional,tour-based
25520,726,2668,1.0,PostNL,conventional,tour-based
25522,713,2668,1.0,PostNL,conventional,tour-based
25525,596,2668,1.0,PostNL,conventional,tour-based
25554,275,2668,1.0,PostNL,conventional,tour-based
25588,362,5514,5.0,GLS,conventional,tour-based
25627,112,1008,9.0,DHL,conventional,tour-based
25635,965,1044,7.0,DHL,conventional,tour-based
25674,811,2668,1.0,PostNL,conventional,tour-based
25685,660,4604,14.0,DPD,conventional,tour-based
25716,338,2668,1.0,PostNL,conventional,tour-based
25722,282,2668,1.0,PostNL,conventional,tour-based
25735,481,2668,1.0,PostNL,conventional,tour-based
25765,263,1044,7.0,DHL,conventional,tour-based
25770,206,4604,14.0,DPD,conventional,tour-based
25865,656,2668,1.0,PostNL,conventional,tour-based
25912,403,2662,10.0,DHL,conventional,tour-based
25937,554,2668,1.0,PostNL,conventional,tour-based
25953,895,2668,1.0,PostNL,conventional,tour-based
25958,442,2668,1.0,PostNL,conventional,tour-based
25960,127,2668,1.0,PostNL,conventional,tour-based
25989,559,2668,1.0,PostNL,conventional,tour-based
25993,654,4604,14.0,DPD,conventional,tour-based
25998,10,4604,14.0,DPD,conventional,tour-based
26008,632,1044,7.0,DHL,conventional,tour-based
26009,268,1044,7.0,DHL,conventional,tour-based
26035,1076,2668,1.0,PostNL,conventional,tour-based
26058,234,2668,1.0,PostNL,conventional,tour-based
26076,823,2662,10.0,DHL,conventional,tour-based
26104,573,2668,1.0,PostNL,conventional,tour-based
26146,790,1044,7.0,DHL,conventional,tour-based
26153,259,1044,7.0,DHL,conventional,tour-based
26156,589,4604,14.0,DPD,conventional,tour-based
26194,915,1008,9.0,DHL,conventional,tour-based
26253,251,2668,1.0,PostNL,conventional,tour-based
26271,875,1008,9.0,DHL,conventional,tour-based
26299,885,2668,1.0,PostNL,conventional,tour-based
26301,670,2668,1.0,PostNL,conventional,tour-based
26320,688,4604,14.0,DPD,conventional,tour-based
26347,289,4604,14.0,DPD,conventional,tour-based
26377,466,2668,1.0,PostNL,conventional,tour-based
26402,285,1044,7.0,DHL,conventional,tour-based
26469,210,1008,9.0,DHL,conventional,tour-based
26476,210,2668,1.0,PostNL,conventional,tour-based
26622,373,2668,1.0,PostNL,conventional,tour-based
26631,758,2662,10.0,DHL,conventional,tour-based
26657,928,4604,14.0,DPD,conventional,tour-based
26664,843,2668,1.0,PostNL,conventional,tour-based
26721,370,2662,10.0,DHL,conventional,tour-based
26766,584,2668,1.0,PostNL,conventional,tour-based
26779,367,2668,1.0,PostNL,conventional,tour-based
26790,425,2668,1.0,PostNL,conventional,tour-based
26791,127,2668,1.0,PostNL,conventional,tour-based
26799,489,2668,1.0,PostNL,conventional,tour-based
26800,768,2668,1.0,PostNL,conventional,tour-based
26879,1055,1044,7.0,DHL,conventional,tour-based
26903,244,1008,9.0,DHL,conventional,tour-based
26986,607,2668,1.0,PostNL,conventional,tour-based
27024,553,2668,1.0,PostNL,conventional,tour-based
27046,341,2668,1.0,PostNL,conventional,tour-based
27065,287,2668,1.0,PostNL,conventional,tour-based
27066,843,2668,1.0,PostNL,conventional,tour-based
27074,292,4604,14.0,DPD,conventional,tour-based
27090,707,4604,14.0,DPD,conventional,tour-based
27242,647,2668,1.0,PostNL,conventional,tour-based
27254,924,4604,14.0,DPD,conventional,tour-based
27292,513,1044,7.0,DHL,conventional,tour-based
27330,605,2668,1.0,PostNL,conventional,tour-based
27356,313,2668,1.0,PostNL,conventional,tour-based
27375,824,2668,1.0,PostNL,conventional,tour-based
27438,200,1008,9.0,DHL,conventional,tour-based
27451,963,1008,9.0,DHL,conventional,tour-based
27452,1021,1044,7.0,DHL,conventional,tour-based
27480,39,4604,14.0,DPD,conventional,tour-based
27506,317,2668,1.0,PostNL,conventional,tour-based
27510,338,2668,1.0,PostNL,conventional,tour-based
27590,658,2668,1.0,PostNL,conventional,tour-based
27614,157,4604,14.0,DPD,conventional,tour-based
27643,695,1044,7.0,DHL,conventional,tour-based
27655,155,1008,9.0,DHL,conventional,tour-based
27660,676,1044,7.0,DHL,conventional,tour-based
27676,259,4604,14.0,DPD,conventional,tour-based
27677,557,4604,14.0,DPD,conventional,tour-based
27684,395,4604,14.0,DPD,conventional,tour-based
27690,658,4604,14.0,DPD,conventional,tour-based
27708,810,2668,1.0,PostNL,conventional,tour-based
27719,508,2668,1.0,PostNL,conventional,tour-based
27740,425,2668,1.0,PostNL,conventional,tour-based
27746,817,2668,1.0,PostNL,conventional,tour-based
27757,363,2668,1.0,PostNL,conventional,tour-based
27784,464,2668,1.0,PostNL,conventional,tour-based
27796,72,4604,14.0,DPD,conventional,tour-based
27812,749,4604,14.0,DPD,conventional,tour-based
27829,816,5514,5.0,GLS,conventional,tour-based
27849,891,2668,1.0,PostNL,conventional,tour-based
27856,289,4604,14.0,DPD,conventional,tour-based
27868,566,1044,7.0,DHL,conventional,tour-based
27878,281,4604,14.0,DPD,conventional,tour-based
27886,141,2668,1.0,PostNL,conventional,tour-based
27894,520,2668,1.0,PostNL,conventional,tour-based
27903,463,2668,1.0,PostNL,conventional,tour-based
27950,276,1044,7.0,DHL,conventional,tour-based
28005,891,2668,1.0,PostNL,conventional,tour-based
28027,992,1044,7.0,DHL,conventional,tour-based
28034,427,2662,10.0,DHL,conventional,tour-based
28075,372,5514,5.0,GLS,conventional,tour-based
28079,826,5514,5.0,GLS,conventional,tour-based
28103,466,2668,1.0,PostNL,conventional,tour-based
28149,404,2668,1.0,PostNL,conventional,tour-based
28153,884,2668,1.0,PostNL,conventional,tour-based
28175,264,1044,7.0,DHL,conventional,tour-based
28208,874,2668,1.0,PostNL,conventional,tour-based
28212,541,2668,1.0,PostNL,conventional,tour-based
28233,465,2662,10.0,DHL,conventional,tour-based
28270,620,1008,9.0,DHL,conventional,tour-based
28297,74,2668,1.0,PostNL,conventional,tour-based
28328,1064,2668,1.0,PostNL,conventional,tour-based
28332,493,2668,1.0,PostNL,conventional,tour-based
28341,597,2668,1.0,PostNL,conventional,tour-based
28347,885,2668,1.0,PostNL,conventional,tour-based
28361,872,1008,9.0,DHL,conventional,tour-based
28365,963,1008,9.0,DHL,conventional,tour-based
28393,1071,2668,1.0,PostNL,conventional,tour-based
28396,432,2668,1.0,PostNL,conventional,tour-based
28439,200,1008,9.0,DHL,conventional,tour-based
28462,689,2668,1.0,PostNL,conventional,tour-based
28468,678,2668,1.0,PostNL,conventional,tour-based
28476,525,2668,1.0,PostNL,conventional,tour-based
28478,592,2668,1.0,PostNL,conventional,tour-based
28488,797,4604,14.0,DPD,conventional,tour-based
28513,747,2662,10.0,DHL,conventional,tour-based
28520,436,5514,5.0,GLS,conventional,tour-based
28529,52,4604,14.0,DPD,conventional,tour-based
28542,46,2668,1.0,PostNL,conventional,tour-based
28550,166,2668,1.0,PostNL,conventional,tour-based
28558,356,2668,1.0,PostNL,conventional,tour-based
28587,580,4604,14.0,DPD,conventional,tour-based
28601,504,1044,7.0,DHL,conventional,tour-based
28605,409,2662,10.0,DHL,conventional,tour-based
28611,82,4604,14.0,DPD,conventional,tour-based
28615,808,5514,5.0,GLS,conventional,tour-based
28628,903,2668,1.0,PostNL,conventional,tour-based
28650,155,1008,9.0,DHL,conventional,tour-based
28657,117,4604,14.0,DPD,conventional,tour-based
28666,666,2668,1.0,PostNL,conventional,tour-based
28668,943,2668,1.0,PostNL,conventional,tour-based
28684,345,2668,1.0,PostNL,conventional,tour-based
28685,802,2668,1.0,PostNL,conventional,tour-based
28686,496,4604,14.0,DPD,conventional,tour-based
28712,917,4604,14.0,DPD,conventional,tour-based
28814,958,2668,1.0,PostNL,conventional,tour-based
28827,437,2662,10.0,DHL,conventional,tour-based
28853,200,2668,1.0,PostNL,conventional,tour-based
28898,339,2668,1.0,PostNL,conventional,tour-based
28902,827,2668,1.0,PostNL,conventional,tour-based
28907,665,2668,1.0,PostNL,conventional,tour-based
29016,153,1044,7.0,DHL,conventional,tour-based
29040,318,4604,14.0,DPD,conventional,tour-based
29042,411,5514,5.0,GLS,conventional,tour-based
29048,210,4604,14.0,DPD,conventional,tour-based
29065,396,2668,1.0,PostNL,conventional,tour-based
29081,263,2668,1.0,PostNL,conventional,tour-based
29087,54,2668,1.0,PostNL,conventional,tour-based
29093,885,2668,1.0,PostNL,conventional,tour-based
29095,1042,2668,1.0,PostNL,conventional,tour-based
29113,605,1044,7.0,DHL,conventional,tour-based
29127,63,4604,14.0,DPD,conventional,tour-based
29162,137,2668,1.0,PostNL,conventional,tour-based
29233,46,1008,9.0,DHL,conventional,tour-based
29340,914,2668,1.0,PostNL,conventional,tour-based
29348,802,2668,1.0,PostNL,conventional,tour-based
29371,624,2668,1.0,PostNL,conventional,tour-based
29428,149,2668,1.0,PostNL,conventional,tour-based
29478,664,1044,7.0,DHL,conventional,tour-based
29497,263,4604,14.0,DPD,conventional,tour-based
29557,172,2668,1.0,PostNL,conventional,tour-based
29569,718,5514,5.0,GLS,conventional,tour-based
29578,558,1008,9.0,DHL,conventional,tour-based
29602,624,2668,1.0,PostNL,conventional,tour-based
29644,729,2662,10.0,DHL,conventional,tour-based
29663,154,4604,14.0,DPD,conventional,tour-based
29686,662,2668,1.0,PostNL,conventional,tour-based
29734,660,1044,7.0,DHL,conventional,tour-based
29759,330,4604,14.0,DPD,conventional,tour-based
29775,49,2668,1.0,PostNL,conventional,tour-based
29806,392,2668,1.0,PostNL,conventional,tour-based
29813,68,2668,1.0,PostNL,conventional,tour-based
29878,200,4604,14.0,DPD,conventional,tour-based
29898,951,2668,1.0,PostNL,conventional,tour-based
29910,653,2668,1.0,PostNL,conventional,tour-based
29943,134,1008,9.0,DHL,conventional,tour-based
29952,449,2662,10.0,DHL,conventional,tour-based
29980,332,2668,1.0,PostNL,conventional,tour-based
29992,280,2668,1.0,PostNL,conventional,tour-based
30021,603,2668,1.0,PostNL,conventional,tour-based
30046,238,4604,14.0,DPD,conventional,tour-based
30049,120,4604,14.0,DPD,conventional,tour-based
30066,591,2668,1.0,PostNL,conventional,tour-based
30079,499,1044,7.0,DHL,conventional,tour-based
30087,549,1044,7.0,DHL,conventional,tour-based
30092,654,1044,7.0,DHL,conventional,tour-based
30129,810,2668,1.0,PostNL,conventional,tour-based
30150,271,2668,1.0,PostNL,conventional,tour-based
30215,49,1008,9.0,DHL,conventional,tour-based
30217,919,1008,9.0,DHL,conventional,tour-based
30250,690,2668,1.0,PostNL,conventional,tour-based
30316,663,1044,7.0,DHL,conventional,tour-based
30319,430,2662,10.0,DHL,conventional,tour-based
30320,129,1008,9.0,DHL,conventional,tour-based
30357,732,2668,1.0,PostNL,conventional,tour-based
30363,680,2668,1.0,PostNL,conventional,tour-based
30376,854,2668,1.0,PostNL,conventional,tour-based
30382,657,2668,1.0,PostNL,conventional,tour-based
30392,268,2668,1.0,PostNL,conventional,tour-based
30402,688,2668,1.0,PostNL,conventional,tour-based
30427,297,1044,7.0,DHL,conventional,tour-based
30429,27,1008,9.0,DHL,conventional,tour-based
30476,146,2668,1.0,PostNL,conventional,tour-based
30583,612,2668,1.0,PostNL,conventional,tour-based
30591,1065,2668,1.0,PostNL,conventional,tour-based
30598,966,2668,1.0,PostNL,conventional,tour-based
30638,219,1008,9.0,DHL,conventional,tour-based
30647,660,1044,7.0,DHL,conventional,tour-based
30667,469,1044,7.0,DHL,conventional,tour-based
30685,102,4604,14.0,DPD,conventional,tour-based
30703,424,2668,1.0,PostNL,conventional,tour-based
30705,634,2668,1.0,PostNL,conventional,tour-based
30720,292,2668,1.0,PostNL,conventional,tour-based
30733,874,2668,1.0,PostNL,conventional,tour-based
30755,368,2668,1.0,PostNL,conventional,tour-based
30836,607,1044,7.0,DHL,conventional,tour-based
30858,314,2668,1.0,PostNL,conventional,tour-based
30870,951,2668,1.0,PostNL,conventional,tour-based
30872,897,2668,1.0,PostNL,conventional,tour-based
30895,684,1044,7.0,DHL,conventional,tour-based
30930,908,2668,1.0,PostNL,conventional,tour-based
30937,124,2668,1.0,PostNL,conventional,tour-based
30952,11,4604,14.0,DPD,conventional,tour-based
30975,779,2662,10.0,DHL,conventional,tour-based
30979,338,1044,7.0,DHL,conventional,tour-based
31014,559,4604,14.0,DPD,conventional,tour-based
31092,886,2668,1.0,PostNL,conventional,tour-based
31117,294,1044,7.0,DHL,conventional,tour-based
31123,318,1044,7.0,DHL,conventional,tour-based
31130,46,1008,9.0,DHL,conventional,tour-based
31141,613,4604,14.0,DPD,conventional,tour-based
31144,200,4604,14.0,DPD,conventional,tour-based
31158,684,2668,1.0,PostNL,conventional,tour-based
31163,556,2668,1.0,PostNL,conventional,tour-based
31320,246,2668,1.0,PostNL,conventional,tour-based
31356,919,1008,9.0,DHL,conventional,tour-based
31380,687,2668,1.0,PostNL,conventional,tour-based
31398,397,2668,1.0,PostNL,conventional,tour-based
31416,812,2668,1.0,PostNL,conventional,tour-based
31516,863,4604,14.0,DPD,conventional,tour-based
31517,602,4604,14.0,DPD,conventional,tour-based
31524,689,2668,1.0,PostNL,conventional,tour-based
31581,535,2668,1.0,PostNL,conventional,tour-based
31584,865,2668,1.0,PostNL,conventional,tour-based
31594,477,2668,1.0,PostNL,conventional,tour-based
31618,472,1044,7.0,DHL,conventional,tour-based
31641,370,2668,1.0,PostNL,conventional,tour-based
31665,918,1008,9.0,DHL,conventional,tour-based
31666,752,2662,10.0,DHL,conventional,tour-based
31699,403,2662,10.0,DHL,conventional,tour-based
31704,289,1044,7.0,DHL,conventional,tour-based
31706,438,2662,10.0,DHL,conventional,tour-based
31780,549,4604,14.0,DPD,conventional,tour-based
31822,663,2668,1.0,PostNL,conventional,tour-based
31845,235,1044,7.0,DHL,conventional,tour-based
31846,835,2662,10.0,DHL,conventional,tour-based
31857,671,4604,14.0,DPD,conventional,tour-based
31862,204,4604,14.0,DPD,conventional,tour-based
31935,113,4604,14.0,DPD,conventional,tour-based
31949,499,2668,1.0,PostNL,conventional,tour-based
31981,83,2668,1.0,PostNL,conventional,tour-based
31996,200,1008,9.0,DHL,conventional,tour-based
32028,826,2668,1.0,PostNL,conventional,tour-based
32032,251,2668,1.0,PostNL,conventional,tour-based
32038,725,2668,1.0,PostNL,conventional,tour-based
32056,85,1008,9.0,DHL,conventional,tour-based
32094,872,2668,1.0,PostNL,conventional,tour-based
32096,252,2668,1.0,PostNL,conventional,tour-based
32107,84,2668,1.0,PostNL,conventional,tour-based
32108,277,2668,1.0,PostNL,conventional,tour-based
32142,311,4604,14.0,DPD,conventional,tour-based
32208,618,2668,1.0,PostNL,conventional,tour-based
32250,102,1008,9.0,DHL,conventional,tour-based
32251,339,4604,14.0,DPD,conventional,tour-based
32308,275,4604,14.0,DPD,conventional,tour-based
32344,680,2668,1.0,PostNL,conventional,tour-based
32376,850,1008,9.0,DHL,conventional,tour-based
32436,123,1008,9.0,DHL,conventional,tour-based
32458,531,4604,14.0,DPD,conventional,tour-based
32517,624,1008,9.0,DHL,conventional,tour-based
32527,100,4604,14.0,DPD,conventional,tour-based
32551,864,2668,1.0,PostNL,conventional,tour-based
32613,478,4604,14.0,DPD,conventional,tour-based
32636,320,2668,1.0,PostNL,conventional,tour-based
32652,434,2668,1.0,PostNL,conventional,tour-based
32665,372,2668,1.0,PostNL,conventional,tour-based
32675,918,2668,1.0,PostNL,conventional,tour-based
32685,919,4604,14.0,DPD,conventional,tour-based
32712,787,1044,7.0,DHL,conventional,tour-based
32718,137,1008,9.0,DHL,conventional,tour-based
32801,787,2668,1.0,PostNL,conventional,tour-based
32809,11,2668,1.0,PostNL,conventional,tour-based
32835,327,1044,7.0,DHL,conventional,tour-based
32888,262,4604,14.0,DPD,conventional,tour-based
32914,250,2668,1.0,PostNL,conventional,tour-based
32915,249,2668,1.0,PostNL,conventional,tour-based
32947,121,4604,14.0,DPD,conventional,tour-based
32949,163,1008,9.0,DHL,conventional,tour-based
32954,1035,1044,7.0,DHL,conventional,tour-based
32973,323,4604,14.0,DPD,conventional,tour-based
33074,69,1008,9.0,DHL,conventional,tour-based
33137,572,1044,7.0,DHL,conventional,tour-based
33141,683,1044,7.0,DHL,conventional,tour-based
33184,599,2668,1.0,PostNL,conventional,tour-based
33212,153,2668,1.0,PostNL,conventional,tour-based
33229,993,4604,14.0,DPD,conventional,tour-based
