Parcel_ID,O_zone,D_zone,CEP,Network,Type
93369,576,1044,DHL,conventional,tour-based
93369,1044,2331,DHL,conventional,tour-based
93378,5600,5501,DHL,conventional,tour-based
93378,5501,1044,DHL,conventional,consolidated
93378,1044,2331,DHL,conventional,tour-based
93379,2398,2662,DHL,conventional,tour-based
93379,2662,1044,DHL,conventional,consolidated
93379,1044,2331,DHL,conventional,tour-based
93389,2367,4604,DPD,conventional,tour-based
93389,4604,2331,DPD,conventional,tour-based
93397,1479,2668,PostNL,conventional,tour-based
93397,2668,2331,PostNL,conventional,tour-based
93412,4486,2668,PostNL,conventional,tour-based
93412,2668,2331,PostNL,conventional,tour-based
93421,5132,4178,PostNL,conventional,tour-based
93421,4178,2668,PostNL,conventional,consolidated
93421,2668,2331,PostNL,conventional,tour-based
93430,4771,4178,PostNL,conventional,tour-based
93430,4178,2668,PostNL,conventional,consolidated
93430,2668,2331,PostNL,conventional,tour-based
93435,2424,4604,DPD,conventional,tour-based
93435,4604,2331,DPD,conventional,tour-based
93439,7246,7241,DHL,conventional,tour-based
93439,7241,1044,DHL,conventional,consolidated
93439,1044,2332,DHL,conventional,tour-based
93457,6147,5514,GLS,conventional,tour-based
93457,5514,4604,GLS,conventional,consolidated
93457,4604,2332,DPD,conventional,tour-based
93471,2386,2668,PostNL,conventional,tour-based
93471,2668,2332,PostNL,conventional,tour-based
93485,2461,2668,PostNL,conventional,tour-based
93485,2668,2332,PostNL,conventional,tour-based
93488,7254,2668,PostNL,conventional,tour-based
93488,2668,2332,PostNL,conventional,tour-based
93510,1768,6955,PostNL,conventional,tour-based
93510,6955,2668,PostNL,conventional,consolidated
93510,2668,2333,PostNL,conventional,tour-based
93525,2420,2662,DHL,conventional,tour-based
93525,2662,1044,DHL,conventional,consolidated
93525,1044,2334,DHL,conventional,tour-based
93526,2389,2662,DHL,conventional,tour-based
93526,2662,1044,DHL,conventional,consolidated
93526,1044,2334,DHL,conventional,tour-based
93534,6733,4604,DPD,conventional,tour-based
93534,4604,2334,DPD,conventional,tour-based
93536,2290,4604,DPD,conventional,tour-based
93536,4604,2334,DPD,conventional,tour-based
93554,5039,2668,PostNL,conventional,tour-based
93554,2668,2334,PostNL,conventional,tour-based
93562,3439,2668,PostNL,conventional,tour-based
93562,2668,2334,PostNL,conventional,tour-based
93582,2472,2662,DHL,conventional,tour-based
93582,2662,1044,DHL,conventional,consolidated
93582,1044,2335,DHL,conventional,tour-based
93589,5379,5501,DHL,conventional,tour-based
93589,5501,1044,DHL,conventional,consolidated
93589,1044,2335,DHL,conventional,tour-based
93596,4337,5501,DHL,conventional,tour-based
93596,5501,1044,DHL,conventional,consolidated
93596,1044,2335,DHL,conventional,tour-based
93599,2399,4604,DPD,conventional,tour-based
93599,4604,2335,DPD,conventional,tour-based
93603,2340,4604,DPD,conventional,tour-based
93603,4604,2335,DPD,conventional,tour-based
93607,2389,4604,DPD,conventional,tour-based
93607,4604,2335,DPD,conventional,tour-based
93622,2469,2668,PostNL,conventional,tour-based
93622,2668,2335,PostNL,conventional,tour-based
93633,4166,4178,PostNL,conventional,tour-based
93633,4178,2668,PostNL,conventional,consolidated
93633,2668,2335,PostNL,conventional,tour-based
93635,1154,2668,PostNL,conventional,tour-based
93635,2668,2335,PostNL,conventional,tour-based
93643,2296,2668,PostNL,conventional,tour-based
93643,2668,2335,PostNL,conventional,tour-based
93658,5862,4178,PostNL,conventional,tour-based
93658,4178,2668,PostNL,conventional,consolidated
93658,2668,2335,PostNL,conventional,tour-based
93684,2341,1044,DHL,conventional,tour-based
93684,1044,2336,DHL,conventional,tour-based
93704,2385,4604,DPD,conventional,tour-based
93704,4604,2336,DPD,conventional,tour-based
93718,4694,2668,PostNL,conventional,tour-based
93718,2668,2336,PostNL,conventional,tour-based
93724,6151,4178,PostNL,conventional,tour-based
93724,4178,2668,PostNL,conventional,consolidated
93724,2668,2336,PostNL,conventional,tour-based
93740,6211,4178,PostNL,conventional,tour-based
93740,4178,2668,PostNL,conventional,consolidated
93740,2668,2336,PostNL,conventional,tour-based
93752,2297,2668,PostNL,conventional,tour-based
93752,2668,2336,PostNL,conventional,tour-based
93782,2294,4604,DPD,conventional,tour-based
93782,4604,2339,DPD,conventional,tour-based
93839,2481,4604,DPD,conventional,tour-based
93839,4604,2340,DPD,conventional,tour-based
93841,322,4604,DPD,conventional,tour-based
93841,4604,2340,DPD,conventional,tour-based
93860,2335,2668,PostNL,conventional,tour-based
93860,2668,2340,PostNL,conventional,tour-based
93883,2444,2668,PostNL,conventional,tour-based
93883,2668,2340,PostNL,conventional,tour-based
93901,6193,5514,GLS,conventional,tour-based
93901,5514,4604,GLS,conventional,consolidated
93901,4604,2340,DPD,conventional,tour-based
93902,419,5514,GLS,conventional,tour-based
93902,5514,4604,GLS,conventional,consolidated
93902,4604,2340,DPD,conventional,tour-based
93906,7045,4137,FedEx,conventional,tour-based
93906,4137,4604,FedEx,conventional,consolidated
93906,4604,2340,DPD,conventional,tour-based
93918,2466,2662,DHL,conventional,tour-based
93918,2662,1044,DHL,conventional,consolidated
93918,1044,2341,DHL,conventional,tour-based
93933,2939,2662,DHL,conventional,tour-based
93933,2662,1044,DHL,conventional,consolidated
93933,1044,2341,DHL,conventional,tour-based
93987,6779,6767,DHL,conventional,tour-based
93987,6767,1044,DHL,conventional,consolidated
93987,1044,2341,DHL,conventional,tour-based
93988,2623,1044,DHL,conventional,tour-based
93988,1044,2341,DHL,conventional,tour-based
93994,2304,1044,DHL,conventional,tour-based
93994,1044,2341,DHL,conventional,tour-based
94003,2274,2662,DHL,conventional,tour-based
94003,2662,1044,DHL,conventional,consolidated
94003,1044,2341,DHL,conventional,tour-based
94004,823,2662,DHL,conventional,tour-based
94004,2662,1044,DHL,conventional,consolidated
94004,1044,2341,DHL,conventional,tour-based
94008,713,2662,DHL,conventional,tour-based
94008,2662,1044,DHL,conventional,consolidated
94008,1044,2341,DHL,conventional,tour-based
94010,4898,5501,DHL,conventional,tour-based
94010,5501,1044,DHL,conventional,consolidated
94010,1044,2341,DHL,conventional,tour-based
94027,3065,5514,GLS,conventional,tour-based
94027,5514,4604,GLS,conventional,consolidated
94027,4604,2341,DPD,conventional,tour-based
94031,2429,4604,DPD,conventional,tour-based
94031,4604,2341,DPD,conventional,tour-based
94039,2295,4604,DPD,conventional,tour-based
94039,4604,2341,DPD,conventional,tour-based
94054,6741,4604,DPD,conventional,tour-based
94054,4604,2341,DPD,conventional,tour-based
94055,2346,4604,DPD,conventional,tour-based
94055,4604,2341,DPD,conventional,tour-based
94058,2461,4604,DPD,conventional,tour-based
94058,4604,2341,DPD,conventional,tour-based
94080,3363,5514,GLS,conventional,tour-based
94080,5514,4604,GLS,conventional,consolidated
94080,4604,2341,DPD,conventional,tour-based
94090,2385,2668,PostNL,conventional,tour-based
94090,2668,2341,PostNL,conventional,tour-based
94097,2292,2668,PostNL,conventional,tour-based
94097,2668,2341,PostNL,conventional,tour-based
94100,6209,4178,PostNL,conventional,tour-based
94100,4178,2668,PostNL,conventional,consolidated
94100,2668,2341,PostNL,conventional,tour-based
94104,2469,2668,PostNL,conventional,tour-based
94104,2668,2341,PostNL,conventional,tour-based
94132,2384,2668,PostNL,conventional,tour-based
94132,2668,2341,PostNL,conventional,tour-based
94151,7056,7399,PostNL,conventional,tour-based
94151,7399,2668,PostNL,conventional,consolidated
94151,2668,2341,PostNL,conventional,tour-based
94160,2364,2668,PostNL,conventional,tour-based
94160,2668,2341,PostNL,conventional,tour-based
94164,2420,2668,PostNL,conventional,tour-based
94164,2668,2341,PostNL,conventional,tour-based
94208,2295,2668,PostNL,conventional,tour-based
94208,2668,2341,PostNL,conventional,tour-based
94209,5755,4178,PostNL,conventional,tour-based
94209,4178,2668,PostNL,conventional,consolidated
94209,2668,2341,PostNL,conventional,tour-based
94219,2533,2668,PostNL,conventional,tour-based
94219,2668,2341,PostNL,conventional,tour-based
94228,581,2668,PostNL,conventional,tour-based
94228,2668,2341,PostNL,conventional,tour-based
94232,6199,4178,PostNL,conventional,tour-based
94232,4178,2668,PostNL,conventional,consolidated
94232,2668,2341,PostNL,conventional,tour-based
94250,2458,2668,PostNL,conventional,tour-based
94250,2668,2341,PostNL,conventional,tour-based
94255,1406,2668,PostNL,conventional,tour-based
94255,2668,2341,PostNL,conventional,tour-based
94276,338,2668,PostNL,conventional,tour-based
94276,2668,2341,PostNL,conventional,tour-based
94278,1811,6955,PostNL,conventional,tour-based
94278,6955,2668,PostNL,conventional,consolidated
94278,2668,2341,PostNL,conventional,tour-based
94286,596,2668,PostNL,conventional,tour-based
94286,2668,2341,PostNL,conventional,tour-based
94314,2468,2668,PostNL,conventional,tour-based
94314,2668,2341,PostNL,conventional,tour-based
94336,165,4604,DPD,conventional,tour-based
94336,4604,2341,DPD,conventional,tour-based
94342,4100,4137,FedEx,conventional,tour-based
94342,4137,4604,FedEx,conventional,consolidated
94342,4604,2341,DPD,conventional,tour-based
94350,6230,5514,GLS,conventional,tour-based
94350,5514,4604,GLS,conventional,consolidated
94350,4604,2341,DPD,conventional,tour-based
94370,5884,5501,DHL,conventional,tour-based
94370,5501,1044,DHL,conventional,consolidated
94370,1044,2342,DHL,conventional,tour-based
94372,2880,2662,DHL,conventional,tour-based
94372,2662,1044,DHL,conventional,consolidated
94372,1044,2342,DHL,conventional,tour-based
94381,2468,2662,DHL,conventional,tour-based
94381,2662,1044,DHL,conventional,consolidated
94381,1044,2342,DHL,conventional,tour-based
94388,3200,2662,DHL,conventional,tour-based
94388,2662,1044,DHL,conventional,consolidated
94388,1044,2342,DHL,conventional,tour-based
94397,3823,3362,UPS,conventional,tour-based
94397,3362,4604,UPS,conventional,consolidated
94397,4604,2342,DPD,conventional,tour-based
94407,3845,3362,UPS,conventional,tour-based
94407,3362,4604,UPS,conventional,consolidated
94407,4604,2342,DPD,conventional,tour-based
94410,2316,4604,DPD,conventional,tour-based
94410,4604,2342,DPD,conventional,tour-based
94433,2400,2668,PostNL,conventional,tour-based
94433,2668,2342,PostNL,conventional,tour-based
94463,6248,4178,PostNL,conventional,tour-based
94463,4178,2668,PostNL,conventional,consolidated
94463,2668,2342,PostNL,conventional,tour-based
94484,2402,2668,PostNL,conventional,tour-based
94484,2668,2342,PostNL,conventional,tour-based
94500,3400,3362,UPS,conventional,tour-based
94500,3362,4604,UPS,conventional,consolidated
94500,4604,2342,DPD,conventional,tour-based
94507,6022,4137,FedEx,conventional,tour-based
94507,4137,4604,FedEx,conventional,consolidated
94507,4604,2342,DPD,conventional,tour-based
94517,7046,5501,DHL,conventional,tour-based
94517,5501,1044,DHL,conventional,consolidated
94517,1044,2343,DHL,conventional,tour-based
94543,2292,2662,DHL,conventional,tour-based
94543,2662,1044,DHL,conventional,consolidated
94543,1044,2343,DHL,conventional,tour-based
94558,7049,4137,FedEx,conventional,tour-based
94558,4137,4604,FedEx,conventional,consolidated
94558,4604,2343,DPD,conventional,tour-based
94562,5643,4604,DPD,conventional,tour-based
94562,4604,2343,DPD,conventional,tour-based
94569,2288,4604,DPD,conventional,tour-based
94569,4604,2343,DPD,conventional,tour-based
94582,2316,2668,PostNL,conventional,tour-based
94582,2668,2343,PostNL,conventional,tour-based
94594,2434,2668,PostNL,conventional,tour-based
94594,2668,2343,PostNL,conventional,tour-based
94615,2366,2668,PostNL,conventional,tour-based
94615,2668,2343,PostNL,conventional,tour-based
94617,1154,2668,PostNL,conventional,tour-based
94617,2668,2343,PostNL,conventional,tour-based
94624,257,2668,PostNL,conventional,tour-based
94624,2668,2343,PostNL,conventional,tour-based
94638,2465,2668,PostNL,conventional,tour-based
94638,2668,2343,PostNL,conventional,tour-based
94645,2390,2668,PostNL,conventional,tour-based
94645,2668,2343,PostNL,conventional,tour-based
94646,2296,2668,PostNL,conventional,tour-based
94646,2668,2343,PostNL,conventional,tour-based
94670,2293,2662,DHL,conventional,tour-based
94670,2662,1044,DHL,conventional,consolidated
94670,1044,2344,DHL,conventional,tour-based
94685,7382,7399,PostNL,conventional,tour-based
94685,7399,2668,PostNL,conventional,consolidated
94685,2668,2344,PostNL,conventional,tour-based
94699,932,1008,DHL,conventional,tour-based
94699,1008,2662,DHL,conventional,consolidated
94699,2662,2345,DHL,conventional,tour-based
94705,6140,5501,DHL,conventional,tour-based
94705,5501,2662,DHL,conventional,consolidated
94705,2662,2345,DHL,conventional,tour-based
94720,2679,2662,DHL,conventional,tour-based
94720,2662,2345,DHL,conventional,tour-based
94742,2291,2668,PostNL,conventional,tour-based
94742,2668,2345,PostNL,conventional,tour-based
94753,2388,2668,PostNL,conventional,tour-based
94753,2668,2345,PostNL,conventional,tour-based
94763,2906,2668,PostNL,conventional,tour-based
94763,2668,2345,PostNL,conventional,tour-based
94767,1034,2668,PostNL,conventional,tour-based
94767,2668,2345,PostNL,conventional,tour-based
94772,6233,4178,PostNL,conventional,tour-based
94772,4178,2668,PostNL,conventional,consolidated
94772,2668,2345,PostNL,conventional,tour-based
94780,2420,2668,PostNL,conventional,tour-based
94780,2668,2345,PostNL,conventional,tour-based
94785,2438,2668,PostNL,conventional,tour-based
94785,2668,2345,PostNL,conventional,tour-based
94797,2596,4604,DPD,conventional,tour-based
94797,4604,2345,DPD,conventional,tour-based
94816,3978,5501,DHL,conventional,tour-based
94816,5501,2662,DHL,conventional,consolidated
94816,2662,2346,DHL,conventional,tour-based
94829,2343,4604,DPD,conventional,tour-based
94829,4604,2346,DPD,conventional,tour-based
94837,7340,7399,PostNL,conventional,tour-based
94837,7399,2668,PostNL,conventional,consolidated
94837,2668,2346,PostNL,conventional,tour-based
94844,3429,2668,PostNL,conventional,tour-based
94844,2668,2346,PostNL,conventional,tour-based
94859,2330,2668,PostNL,conventional,tour-based
94859,2668,2346,PostNL,conventional,tour-based
94869,309,4604,DPD,conventional,tour-based
94869,4604,2346,DPD,conventional,tour-based
94887,1680,4604,DPD,conventional,tour-based
94887,4604,2347,DPD,conventional,tour-based
94890,1153,4604,DPD,conventional,tour-based
94890,4604,2347,DPD,conventional,tour-based
94892,2295,2668,PostNL,conventional,tour-based
94892,2668,2347,PostNL,conventional,tour-based
94907,6805,2668,PostNL,conventional,tour-based
94907,2668,2347,PostNL,conventional,tour-based
94911,2390,2668,PostNL,conventional,tour-based
94911,2668,2347,PostNL,conventional,tour-based
94949,2292,4604,DPD,conventional,tour-based
94949,4604,2348,DPD,conventional,tour-based
94955,6246,5514,GLS,conventional,tour-based
94955,5514,4604,GLS,conventional,consolidated
94955,4604,2348,DPD,conventional,tour-based
94957,5477,5514,GLS,conventional,tour-based
94957,5514,4604,GLS,conventional,consolidated
94957,4604,2348,DPD,conventional,tour-based
94964,5402,4178,PostNL,conventional,tour-based
94964,4178,2668,PostNL,conventional,consolidated
94964,2668,2348,PostNL,conventional,tour-based
94967,898,2668,PostNL,conventional,tour-based
94967,2668,2348,PostNL,conventional,tour-based
94970,5761,4178,PostNL,conventional,tour-based
94970,4178,2668,PostNL,conventional,consolidated
94970,2668,2348,PostNL,conventional,tour-based
94976,2461,2668,PostNL,conventional,tour-based
94976,2668,2348,PostNL,conventional,tour-based
94991,2375,2668,PostNL,conventional,tour-based
94991,2668,2348,PostNL,conventional,tour-based
95002,7230,4178,PostNL,conventional,tour-based
95002,4178,2668,PostNL,conventional,consolidated
95002,2668,2348,PostNL,conventional,tour-based
95005,251,2668,PostNL,conventional,tour-based
95005,2668,2348,PostNL,conventional,tour-based
95017,2375,4604,DPD,conventional,tour-based
95017,4604,2348,DPD,conventional,tour-based
95022,5396,5501,DHL,conventional,tour-based
95022,5501,1044,DHL,conventional,consolidated
95022,1044,2349,DHL,conventional,tour-based
95024,2461,2662,DHL,conventional,tour-based
95024,2662,1044,DHL,conventional,consolidated
95024,1044,2349,DHL,conventional,tour-based
95029,2343,4604,DPD,conventional,tour-based
95029,4604,2349,DPD,conventional,tour-based
95047,6799,2668,PostNL,conventional,tour-based
95047,2668,2349,PostNL,conventional,tour-based
95057,2261,2662,DHL,conventional,tour-based
95057,2662,1044,DHL,conventional,consolidated
95057,1044,2350,DHL,conventional,tour-based
95092,3808,3362,UPS,conventional,tour-based
95092,3362,4604,UPS,conventional,consolidated
95092,4604,2350,DPD,conventional,tour-based
95095,204,2668,PostNL,conventional,tour-based
95095,2668,2350,PostNL,conventional,tour-based
95097,2369,2668,PostNL,conventional,tour-based
95097,2668,2350,PostNL,conventional,tour-based
